4-20-2023 15:17:05-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
4-20-2023 15:18:08-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 15:18:08-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 15:18:08-debug: Process: heapTotal 207.43MB heapUsed 198.44MB rss 535.35MB
4-20-2023 15:18:08-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 15:18:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 15:18:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 15:18:08-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 15:18:08-debug: Process: heapTotal 207.43MB heapUsed 198.48MB rss 535.40MB
4-20-2023 15:18:08-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 15:18:08-debug: options.md5Cache is false.
4-20-2023 15:18:08-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 15:18:08-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
4-20-2023 15:18:18-debug: refresh db internal success
4-20-2023 15:18:18-debug: asset-db:worker-effect-data-processing (150ms)
4-20-2023 15:18:18-debug: refresh db assets success
4-20-2023 15:18:18-debug: asset-db:refresh-all-database (211ms)
4-20-2023 15:18:20-debug: refresh db internal success
4-20-2023 15:18:21-debug: asset-db:worker-effect-data-processing (226ms)
4-20-2023 15:18:21-debug: refresh db assets success
4-20-2023 15:18:21-debug: asset-db:refresh-all-database (287ms)
4-20-2023 15:18:24-debug: refresh db internal success
4-20-2023 15:18:25-debug: asset-db:worker-effect-data-processing (135ms)
4-20-2023 15:18:25-debug: refresh db assets success
4-20-2023 15:18:25-debug: asset-db:refresh-all-database (188ms)
4-20-2023 15:19:19-debug: refresh db internal success
4-20-2023 15:19:19-debug: asset-db:worker-effect-data-processing (230ms)
4-20-2023 15:19:19-debug: refresh db assets success
4-20-2023 15:19:19-debug: asset-db:refresh-all-database (296ms)
4-20-2023 15:20:07-debug: refresh db internal success
4-20-2023 15:20:07-debug: asset-db:worker-effect-data-processing (168ms)
4-20-2023 15:20:07-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\GameController.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 15:20:07-debug: refresh db assets success
4-20-2023 15:20:07-debug: asset-db:refresh-all-database (223ms)
4-20-2023 15:20:08-debug: Query all assets info in project
4-20-2023 15:20:08-debug: BuildAssetLibrary query-assets with assets 466
4-20-2023 15:20:08-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 15:20:08-debug:   Number of other assets: 323
4-20-2023 15:20:08-debug:   Number of all scenes: 1
4-20-2023 15:20:08-debug:   Number of all scripts: 3
4-20-2023 15:20:08-debug: // ---- build task Query asset bundle ----
4-20-2023 15:20:08-debug: Process: heapTotal 228.97MB heapUsed 199.26MB rss 561.23MB
4-20-2023 15:20:08-debug: Query asset bundle start0%
4-20-2023 15:20:08-debug: Query and organize assets start3%
4-20-2023 15:20:08-debug: // ---- build task Query and organize assets ----
4-20-2023 15:20:08-debug: // ---- build task Query asset bundle ---- (7ms)
4-20-2023 15:20:08-debug: run build task Query asset bundle success in 7 ms √3%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 192.70MB rss 556.89MB
4-20-2023 15:20:08-debug: init bundle assets
4-20-2023 15:20:08-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 15:20:08-debug: Number of scenes: 1
4-20-2023 15:20:08-debug: // ---- build task Query and organize assets ---- (3ms)
4-20-2023 15:20:08-debug: run build task Query and organize assets success in 3 ms √7%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 192.85MB rss 556.86MB
4-20-2023 15:20:08-debug: Organize scripts start7%
4-20-2023 15:20:08-debug: // ---- build task Organize scripts ----
4-20-2023 15:20:08-debug: sort script group...
4-20-2023 15:20:08-debug: run build task Organize scripts success in 0 ms √10%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 192.88MB rss 556.86MB
4-20-2023 15:20:08-debug: Init settings and config start10%
4-20-2023 15:20:08-debug: // ---- build task Init settings and config ----
4-20-2023 15:20:08-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 15:20:08-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 15:20:08-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 15:20:08-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 192.92MB rss 556.86MB
4-20-2023 15:20:08-debug: builder.tasks.settings.macro start11%
4-20-2023 15:20:08-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
4-20-2023 15:20:08-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
4-20-2023 15:20:08-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 15:20:08-debug: Sort some build options to settings.json start11%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 192.95MB rss 556.86MB
4-20-2023 15:20:08-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
4-20-2023 15:20:08-debug: run build task Sort some build options to settings.json success in 2 ms √12%
4-20-2023 15:20:08-debug: custom joint texture layouts start12%
4-20-2023 15:20:08-debug: // ---- build task custom joint texture layouts ----
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.03MB rss 556.90MB
4-20-2023 15:20:08-debug: // ---- build task custom joint texture layouts ---- (2ms)
4-20-2023 15:20:08-debug: run build task custom joint texture layouts success in 2 ms √12%
4-20-2023 15:20:08-debug: custom joint physics start12%
4-20-2023 15:20:08-debug: // ---- build task custom joint physics ----
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.06MB rss 556.90MB
4-20-2023 15:20:08-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 15:20:08-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 15:20:08-debug: // ---- build task Fill script data to settings ----
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.09MB rss 556.90MB
4-20-2023 15:20:08-debug: Fill script data to settings start13%
4-20-2023 15:20:08-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 15:20:08-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 15:20:08-debug: Fill scene data to settings start13%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.12MB rss 556.90MB
4-20-2023 15:20:08-debug: // ---- build task Fill scene data to settings ----
4-20-2023 15:20:08-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 15:20:08-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.15MB rss 556.91MB
4-20-2023 15:20:08-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 15:20:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 15:20:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 15:20:08-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 15:20:08-debug: Process: heapTotal 227.11MB heapUsed 193.19MB rss 556.91MB
4-20-2023 15:20:08-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 15:20:08-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 15:20:08-debug: options.md5Cache is false.
4-20-2023 15:20:08-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 15:20:08-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 15:21:19-debug: refresh db internal success
4-20-2023 15:21:19-debug: asset-db:worker-effect-data-processing (128ms)
4-20-2023 15:21:19-debug: refresh db assets success
4-20-2023 15:21:19-debug: asset-db:refresh-all-database (171ms)
4-20-2023 15:21:21-debug: refresh db internal success
4-20-2023 15:21:21-debug: asset-db:worker-effect-data-processing (160ms)
4-20-2023 15:21:21-debug: refresh db assets success
4-20-2023 15:21:21-debug: asset-db:refresh-all-database (201ms)
4-20-2023 15:21:25-debug: refresh db internal success
4-20-2023 15:21:25-debug: asset-db:worker-effect-data-processing (111ms)
4-20-2023 15:21:25-debug: refresh db assets success
4-20-2023 15:21:25-debug: asset-db:refresh-all-database (154ms)
4-20-2023 15:21:25-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\MainGame.scene...
4-20-2023 15:21:25-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\MainGame.scenebackground: #aaff85; color: #000;color: #000;
4-20-2023 15:21:25-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene success
4-20-2023 15:21:25-debug: Query all assets info in project
4-20-2023 15:21:25-debug: BuildAssetLibrary query-assets with assets 466
4-20-2023 15:21:25-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 15:21:25-debug:   Number of other assets: 323
4-20-2023 15:21:25-debug:   Number of all scenes: 1
4-20-2023 15:21:25-debug:   Number of all scripts: 3
4-20-2023 15:21:25-debug: // ---- build task Query asset bundle ----
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 201.08MB rss 562.98MB
4-20-2023 15:21:25-debug: Query asset bundle start0%
4-20-2023 15:21:25-debug: // ---- build task Query asset bundle ---- (7ms)
4-20-2023 15:21:25-debug: run build task Query asset bundle success in 7 ms √3%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 202.70MB rss 563.01MB
4-20-2023 15:21:25-debug: init bundle assets
4-20-2023 15:21:25-debug: // ---- build task Query and organize assets ----
4-20-2023 15:21:25-debug: Query and organize assets start3%
4-20-2023 15:21:25-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 15:21:25-debug: Number of scenes: 1
4-20-2023 15:21:25-debug: // ---- build task Query and organize assets ---- (2ms)
4-20-2023 15:21:25-debug: run build task Query and organize assets success in 2 ms √7%
4-20-2023 15:21:25-debug: Organize scripts start7%
4-20-2023 15:21:25-debug: // ---- build task Organize scripts ----
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 202.84MB rss 563.04MB
4-20-2023 15:21:25-debug: sort script group...
4-20-2023 15:21:25-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 15:21:25-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 15:21:25-debug: // ---- build task Init settings and config ----
4-20-2023 15:21:25-debug: Init settings and config start10%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 202.88MB rss 563.04MB
4-20-2023 15:21:25-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 15:21:25-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 15:21:25-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 15:21:25-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 15:21:25-debug: builder.tasks.settings.macro start11%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 202.91MB rss 563.04MB
4-20-2023 15:21:25-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
4-20-2023 15:21:25-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
4-20-2023 15:21:25-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 15:21:25-debug: Sort some build options to settings.json start11%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 202.95MB rss 563.04MB
4-20-2023 15:21:25-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
4-20-2023 15:21:25-debug: run build task Sort some build options to settings.json success in 4 ms √12%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 203.02MB rss 563.08MB
4-20-2023 15:21:25-debug: // ---- build task custom joint texture layouts ----
4-20-2023 15:21:25-debug: custom joint texture layouts start12%
4-20-2023 15:21:25-debug: // ---- build task custom joint texture layouts ---- (5ms)
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 203.05MB rss 563.09MB
4-20-2023 15:21:25-debug: run build task custom joint texture layouts success in 5 ms √12%
4-20-2023 15:21:25-debug: custom joint physics start12%
4-20-2023 15:21:25-debug: // ---- build task custom joint physics ----
4-20-2023 15:21:25-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 15:21:25-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 15:21:25-debug: // ---- build task Fill script data to settings ----
4-20-2023 15:21:25-debug: Fill script data to settings start13%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 203.08MB rss 563.09MB
4-20-2023 15:21:25-debug: run build task Fill script data to settings success in 0 ms √13%
4-20-2023 15:21:25-debug: Fill scene data to settings start13%
4-20-2023 15:21:25-debug: Process: heapTotal 232.01MB heapUsed 203.11MB rss 563.09MB
4-20-2023 15:21:25-debug: // ---- build task Fill scene data to settings ----
4-20-2023 15:21:25-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 15:21:25-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 15:21:25-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 15:21:25-debug: Process: heapTotal 229.57MB heapUsed 195.14MB rss 560.03MB
4-20-2023 15:21:25-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 15:21:25-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 15:21:25-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 15:21:25-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 15:21:25-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 15:21:25-debug: Process: heapTotal 229.57MB heapUsed 195.19MB rss 560.04MB
4-20-2023 15:21:25-debug: options.md5Cache is false.
4-20-2023 15:21:25-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 15:21:25-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 15:21:27-debug: Query all assets info in project
4-20-2023 15:21:27-debug: BuildAssetLibrary query-assets with assets 466
4-20-2023 15:21:27-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 15:21:27-debug: Query asset bundle start0%
4-20-2023 15:21:27-debug:   Number of all scripts: 3
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 197.32MB rss 559.63MB
4-20-2023 15:21:27-debug:   Number of all scenes: 1
4-20-2023 15:21:27-debug: // ---- build task Query asset bundle ----
4-20-2023 15:21:27-debug:   Number of other assets: 323
4-20-2023 15:21:27-debug: // ---- build task Query asset bundle ---- (9ms)
4-20-2023 15:21:27-debug: run build task Query asset bundle success in 9 ms √3%
4-20-2023 15:21:27-debug: Query and organize assets start3%
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 198.92MB rss 559.63MB
4-20-2023 15:21:27-debug: init bundle assets
4-20-2023 15:21:27-debug: // ---- build task Query and organize assets ----
4-20-2023 15:21:27-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 15:21:27-debug: Number of scenes: 1
4-20-2023 15:21:27-debug: run build task Query and organize assets success in 3 ms √7%
4-20-2023 15:21:27-debug: // ---- build task Organize scripts ----
4-20-2023 15:21:27-debug: // ---- build task Query and organize assets ---- (3ms)
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.06MB rss 559.64MB
4-20-2023 15:21:27-debug: sort script group...
4-20-2023 15:21:27-debug: Organize scripts start7%
4-20-2023 15:21:27-debug: // ---- build task Organize scripts ---- (2ms)
4-20-2023 15:21:27-debug: run build task Organize scripts success in 2 ms √10%
4-20-2023 15:21:27-debug: // ---- build task Init settings and config ----
4-20-2023 15:21:27-debug: Init settings and config start10%
4-20-2023 15:21:27-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 15:21:27-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 15:21:27-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.10MB rss 559.64MB
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.13MB rss 559.64MB
4-20-2023 15:21:27-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 15:21:27-debug: builder.tasks.settings.macro start11%
4-20-2023 15:21:27-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
4-20-2023 15:21:27-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
4-20-2023 15:21:27-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.17MB rss 559.65MB
4-20-2023 15:21:27-debug: Sort some build options to settings.json start11%
4-20-2023 15:21:27-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
4-20-2023 15:21:27-debug: run build task Sort some build options to settings.json success in 3 ms √12%
4-20-2023 15:21:27-debug: custom joint texture layouts start12%
4-20-2023 15:21:27-debug: // ---- build task custom joint texture layouts ----
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.26MB rss 559.65MB
4-20-2023 15:21:27-debug: // ---- build task custom joint texture layouts ---- (1ms)
4-20-2023 15:21:27-debug: run build task custom joint texture layouts success in 1 ms √12%
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.29MB rss 559.66MB
4-20-2023 15:21:27-debug: custom joint physics start12%
4-20-2023 15:21:27-debug: // ---- build task custom joint physics ----
4-20-2023 15:21:27-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 15:21:27-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 15:21:27-debug: Fill script data to settings start13%
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.32MB rss 559.66MB
4-20-2023 15:21:27-debug: // ---- build task Fill script data to settings ----
4-20-2023 15:21:27-debug: run build task Fill script data to settings success in 0 ms √13%
4-20-2023 15:21:27-debug: Fill scene data to settings start13%
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.34MB rss 559.66MB
4-20-2023 15:21:27-debug: // ---- build task Fill scene data to settings ----
4-20-2023 15:21:27-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 15:21:27-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 15:21:27-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 15:21:27-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.37MB rss 559.66MB
4-20-2023 15:21:27-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 15:21:27-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 15:21:27-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 15:21:27-debug: Process: heapTotal 229.57MB heapUsed 199.41MB rss 559.67MB
4-20-2023 15:21:27-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 15:21:27-debug: options.md5Cache is false.
4-20-2023 15:21:27-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (2ms)
4-20-2023 15:21:27-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 2 ms √15%
4-20-2023 15:21:29-debug: Query all assets info in project
4-20-2023 15:21:29-debug: BuildAssetLibrary query-assets with assets 466
4-20-2023 15:21:29-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 15:21:29-debug:   Number of all scripts: 3
4-20-2023 15:21:29-debug:   Number of other assets: 323
4-20-2023 15:21:29-debug: // ---- build task Query asset bundle ----
4-20-2023 15:21:29-debug:   Number of all scenes: 1
4-20-2023 15:21:29-debug: Query asset bundle start0%
4-20-2023 15:21:29-debug: Process: heapTotal 229.57MB heapUsed 201.70MB rss 559.77MB
4-20-2023 15:21:29-debug: // ---- build task Query asset bundle ---- (8ms)
4-20-2023 15:21:29-debug: run build task Query asset bundle success in 8 ms √3%
4-20-2023 15:21:29-debug: Query and organize assets start3%
4-20-2023 15:21:29-debug: // ---- build task Query and organize assets ----
4-20-2023 15:21:29-debug: init bundle assets
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.68MB rss 560.41MB
4-20-2023 15:21:29-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 15:21:29-debug: Number of scenes: 1
4-20-2023 15:21:29-debug: // ---- build task Query and organize assets ---- (5ms)
4-20-2023 15:21:29-debug: run build task Query and organize assets success in 5 ms √7%
4-20-2023 15:21:29-debug: // ---- build task Organize scripts ----
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.81MB rss 560.20MB
4-20-2023 15:21:29-debug: Organize scripts start7%
4-20-2023 15:21:29-debug: sort script group...
4-20-2023 15:21:29-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 15:21:29-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.84MB rss 560.11MB
4-20-2023 15:21:29-debug: // ---- build task Init settings and config ----
4-20-2023 15:21:29-debug: Init settings and config start10%
4-20-2023 15:21:29-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 15:21:29-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 15:21:29-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 15:21:29-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.88MB rss 560.00MB
4-20-2023 15:21:29-debug: builder.tasks.settings.macro start11%
4-20-2023 15:21:29-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
4-20-2023 15:21:29-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.91MB rss 559.86MB
4-20-2023 15:21:29-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 15:21:29-debug: Sort some build options to settings.json start11%
4-20-2023 15:21:29-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
4-20-2023 15:21:29-debug: run build task Sort some build options to settings.json success in 3 ms √12%
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 196.99MB rss 559.86MB
4-20-2023 15:21:29-debug: // ---- build task custom joint texture layouts ----
4-20-2023 15:21:29-debug: custom joint texture layouts start12%
4-20-2023 15:21:29-debug: // ---- build task custom joint texture layouts ---- (1ms)
4-20-2023 15:21:29-debug: run build task custom joint texture layouts success in 1 ms √12%
4-20-2023 15:21:29-debug: custom joint physics start12%
4-20-2023 15:21:29-debug: // ---- build task custom joint physics ----
4-20-2023 15:21:29-debug: Process: heapTotal 229.82MB heapUsed 197.02MB rss 559.86MB
4-20-2023 15:21:29-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 15:21:29-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 15:21:29-debug: Fill script data to settings start13%
